Cube-1,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.9946524065556028,no-path,no-data, no-data, no-data
Cube-2,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.9946524065556028,no-path,no-data, no-data, no-data
Cube-3,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.9946524065556028,no-path,no-data, no-data, no-data
Cube-4,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.9946524065556028,no-path,no-data, no-data, no-data
Cube-5,0.5,0.0,0.0,0.0,0.0,0.0,0.999062792836455,0.0,0.0,no-path,no-data, no-data, no-data
Cube-6,0.5,1.0,0.0,0.0,0.0,0.0,0.999062792836455,0.0,0.0,no-path,no-data, no-data, no-data
Cube-7,0.5,0.0,1.0,0.0,0.0,0.0,0.999062792836455,0.0,0.0,no-path,no-data, no-data, no-data
Cube-8,0.5,1.0,1.0,0.0,0.0,0.0,0.999062792836455,0.0,0.0,no-path,no-data, no-data, no-data
Cube-9,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.9993006992902789,0.0,no-path,no-data, no-data, no-data
Cube-10,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.9993006992902789,0.0,no-path,no-data, no-data, no-data
Cube-11,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.9993006992902789,0.0,no-path,no-data, no-data, no-data
Cube-12,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.9993006992902789,0.0,no-path,no-data, no-data, no-data
Cube-13,0.1340206241774447,0.13846153312629753,0.058823528286795046,1.0,0.0,0.0,0.008434864332249738,0.006293706283285901,0.048128340202720554,no-path,<#GLMPagerModel>,<#GLMPagerModel>,1
Cube-14,0.9793814713105441,0.9846154059563483,0.058823528286795046,0.0,0.0,1.0,0.008434864332249738,0.006293706283285901,0.048128340202720554,no-path,<#GLMOriginPortReference>,<#GLMOriginPortReference>,1
Cube-15,0.9793814713105441,0.8307692521101945,0.058823528286795046,0.0,0.0,1.0,0.008434864332249738,0.006293706283285901,0.048128340202720554,no-path,<#GLMOriginPortReference>,<#GLMPortReference>,1
Cube-16,0.9793814713105441,0.707692286351344,0.058823528286795046,0.0,0.0,1.0,0.008434864332249738,0.006293706283285901,0.048128340202720554,no-path,<#GLMOriginPortReference>,<#GLMPanePort>,1
Cube-17,0.12371134195690901,0.1307692361044717,0.058823528286795046,0.0,0.0,1.0,0.008434864332249738,0.006293706283285901,0.048128340202720554,no-path,<#GLMCompositePresentation>,<#GLMCompositePresentation>,1
Cube-18,0.12371134195690901,0.6692307478898055,0.058823528286795046,0.0,0.0,1.0,0.008434864332249738,0.006293706283285901,0.048128340202720554,no-path,<#GLMCompositePresentation>,<#GLMTabbedArrangement>,1
Cube-19,0.12371134195690901,0.8692307905717329,0.058823528286795046,0.0,0.0,1.0,0.008434864332249738,0.006293706283285901,0.048128340202720554,no-path,<#GLMCompositePresentation>,<#GLMFinder>,1
Cube-20,0.12371134195690901,0.34615384615384615,0.058823528286795046,0.0,0.0,1.0,0.008434864332249738,0.006293706283285901,0.048128340202720554,no-path,<#GLMCompositePresentation>,<#GLMDynamicPresentation>,1
Cube-21,0.12371134195690901,0.5307692414397126,0.058823528286795046,0.0,0.0,1.0,0.008434864332249738,0.006293706283285901,0.048128340202720554,no-path,<#GLMCompositePresentation>,<#GTInspector>,1
Cube-22,0.12371134195690901,0.10000000133381023,0.058823528286795046,0.0,0.0,1.0,0.008434864332249738,0.006293706283285901,0.048128340202720554,no-path,<#GLMCompositePresentation>,<#'GLMCompositeArrangement class'>,1
Cube-23,0.12371134195690901,0.31538460471413354,0.058823528286795046,0.0,0.0,1.0,0.008434864332249738,0.006293706283285901,0.048128340202720554,no-path,<#GLMCompositePresentation>,<#GLMPresentation>,1
Cube-24,0.12371134195690901,0.8461538461538461,0.058823528286795046,0.0,0.0,1.0,0.008434864332249738,0.006293706283285901,0.048128340202720554,no-path,<#GLMCompositePresentation>,<#GLMMorphicRenderer>,1
Cube-25,0.12371134195690901,0.4230769230769231,0.058823528286795046,0.0,0.0,1.0,0.008434864332249738,0.006293706283285901,0.048128340202720554,no-path,<#GLMCompositePresentation>,<#'GLMPane class'>,1
Cube-26,0.12371134195690901,0.3000000106704819,0.058823528286795046,0.0,0.0,1.0,0.008434864332249738,0.006293706283285901,0.048128340202720554,no-path,<#GLMCompositePresentation>,<#GLMAnnouncer>,1
Cube-27,0.12371134195690901,0.5230769444178868,0.058823528286795046,0.0,0.0,1.0,0.008434864332249738,0.006293706283285901,0.048128340202720554,no-path,<#GLMCompositePresentation>,<#'GLMNoBrowser class'>,1
Cube-28,0.12371134195690901,0.7769230662525951,0.058823528286795046,0.0,0.0,1.0,0.008434864332249738,0.006293706283285901,0.048128340202720554,no-path,<#GLMCompositePresentation>,<#GLMBrowser>,1
Cube-29,0.12371134195690901,0.7538461751871176,0.058823528286795046,0.0,0.0,1.0,0.008434864332249738,0.006293706283285901,0.048128340202720554,no-path,<#GLMCompositePresentation>,<#GLMPane>,1
Cube-30,0.02061855773764349,0.023076922743470518,0.058823528286795046,0.0,0.0,1.0,0.008434864332249738,0.006293706283285901,0.048128340202720554,no-path,<#GLMBrickGeneralWrapper>,<#GLMBrickGeneralWrapper>,1
Cube-31,0.02061855773764349,0.7615384722089434,0.058823528286795046,0.0,0.0,1.0,0.008434864332249738,0.006293706283285901,0.048128340202720554,no-path,<#GLMBrickGeneralWrapper>,<#GLMBrickLayoutProperties>,1
