RTEllipse,0.8196966281166683,0.8038851788861425,1.0,1.0,0.38514173998044965,0.696969696969697,0.6754643206256109,CharacterSet
RTEllipse,0.8192873998008953,0.8095361661797051,1.0,1.0,0.8113391984359726,0.6627565982404692,0.43499511241446726,Bag
RTEllipse,0.8005940706544646,0.8372586912696115,1.0,1.0,0.44086021505376344,0.18963831867057673,0.23655913978494625,SequenceableCollection
RTEllipse,0.7955881008160272,0.8396385349490106,1.0,1.0,0.2434017595307918,0.5855327468230694,0.7536656891495601,WeakRegistry
RTEllipse,0.790294451288489,0.8412312273944674,1.0,1.0,0.2072336265884653,0.02541544477028348,0.49364613880742914,Matrix
RTEllipse,0.7848296678515062,0.8420017036509183,1.0,1.0,0.4447702834799609,0.7878787878787878,0.3020527859237537,CharacterSetComplement
RTEllipse,0.7716937896670433,0.8404196565175194,1.0,1.0,0.35288367546432065,0.6480938416422287,0.5894428152492669,SmallDictionary
RTEllipse,0.766550660018702,0.8383715939244482,1.0,1.0,0.5640273704789834,0.23851417399804498,0.26295210166177907,WideCharacterSet
RTEllipse,0.7617591433203609,0.8355642732605008,1.0,1.0,0.26392961876832843,0.3919843597262952,0.512218963831867,DependentsArray
RTEllipse,0.757424730320215,0.8320595009172451,1.0,1.0,0.8387096774193549,0.4662756598240469,0.44086021505376344,HashedCollection
RTEllipse,0.7536428481030804,0.8279344384867244,1.0,1.0,0.32453567937438904,0.6236559139784946,0.5190615835777126,Heap
RTEllipse,0.7484111222950433,0.8190702985191791,1.0,1.0,0.5024437927663734,0.2541544477028348,0.9315738025415444,FLLargeIdentityHashedCollection
RTEllipse,0.7462688480612905,0.812341459806986,1.0,1.0,0.27174975562072334,0.4731182795698925,0.15151515151515152,OrderedDictionary
RTEllipse,0.745449900067612,0.8067376577162518,1.0,1.0,0.32746823069403713,0.35288367546432065,0.4682306940371456,RelationSet
RTEllipse,0.7454471225106046,0.80107105502501,1.0,1.0,0.27956989247311825,0.3675464320625611,0.436950146627566,HashTable
RTEllipse,0.7469684876612578,0.7927260070759546,1.0,1.0,0.5112414467253177,0.05278592375366569,0.38807429130009774,FMMultivalueLink
RTEllipse,0.7489671908874004,0.7874444850487269,1.0,1.0,0.43304007820136853,0.05571847507331378,0.16911045943304007,FMNullMultivalueLink
RTEllipse,0.75170462734952,0.7825249237957055,1.0,1.0,0.7067448680351907,0.6862170087976539,0.4125122189638319,MalCollectionItem
RTEllipse,0.755120529237087,0.77807563311315,1.0,1.0,0.7546432062561095,0.39589442815249265,0.530791788856305,MalDendrogram
RTEllipse,0.7613483106856443,0.7724943664678783,1.0,1.0,0.613880742913001,0.7908113391984359,0.022482893450635387,MalMapping
RTEllipse,0.7661028265637292,0.7696214220126016,1.0,1.0,0.017595307917888565,0.3255131964809384,0.635386119257087,MalStopwords
RTEllipse,0.7725412328418481,0.7670969017336869,1.0,1.0,0.5161290322580645,0.33724340175953077,0.8074291300097751,MooseQueryResult
RTEllipse,0.7848382214349637,0.7657692018108053,1.0,1.0,0.8142717497556208,0.1906158357771261,0.05767350928641251,MooseGroupStorage
RTEllipse,0.7951644382787769,0.7679714261245502,1.0,1.0,0.8328445747800587,0.41642228739002934,0.9384164222873901,StandardOrderedDictionary
RTEllipse,0.8001981749012599,0.7702886348368988,1.0,1.0,0.39882697947214074,0.30009775171065495,0.512218963831867,BitmapCharacterSet
RTEllipse,0.8048427357541519,0.7733455100873496,1.0,1.0,0.07038123167155426,0.16617790811339198,0.6598240469208211,XMLLazyAttributeDictionary
RTEllipse,0.8089958654911287,0.7770747512532374,1.0,1.0,0.6441837732160313,0.9833822091886608,0.4027370478983382,XMLNFAStateSet
RTEllipse,0.8125661281868064,0.7813942548033515,1.0,1.0,0.2756598240469208,0.5376344086021505,0.10263929618768329,XMLOrderedList
RTEllipse,0.8154749204037495,0.786208921901557,1.0,1.0,0.833822091886608,0.5962854349951124,0.38514173998044965,XPathFunctionSet
RTEllipse,0.8176582017375039,0.7914127521169934,1.0,1.0,0.8279569892473119,0.7478005865102639,0.05865102639296188,SmaCCIntegerSet
RTEllipse,0.8190679047397195,0.7968911771454127,1.0,1.0,0.40762463343108507,0.1573802541544477,0.3890518084066471,SmaCCSet
RTEllipse,0.8568206712227711,0.8067204346250674,1.0,1.0,0.44281524926686217,0.0,0.37732160312805474,IdentityBag
RTEllipse,0.8564111606758175,0.8123753192169169,1.0,1.0,0.3255131964809384,0.5650048875855328,0.5053763440860215,HashBag
RTEllipse,0.8555943966533078,0.8179834092804101,1.0,1.0,0.0009775171065493646,0.22482893450635386,0.4760508308895406,IdentityHashBag
RTEllipse,0.8543748808578907,0.8235137950874059,1.0,1.0,0.6510263929618768,0.23460410557184752,0.24242424242424243,MalTerms
RTEllipse,0.850756662809985,0.834220124408177,1.0,1.0,0.6715542521994134,0.6656891495601173,0.23655913978494625,ArrayedCollection
RTEllipse,0.8179408597108168,0.8710416565751444,1.0,1.0,0.8543499511241447,0.002932551319648094,0.4056695992179863,LinkedList
RTEllipse,0.7881477786351916,0.8800465997884718,1.0,1.0,0.4858260019550342,0.8611925708699902,0.5591397849462365,OrderedCollection
RTEllipse,0.782632080639113,0.8802655297920059,1.0,1.0,0.8914956011730205,0.8748778103616813,0.5151515151515151,Interval
RTEllipse,0.7771157722992043,0.8800634794162889,1.0,1.0,0.16715542521994134,0.15933528836754643,0.4701857282502444,RunArray
RTEllipse,0.7716292574765291,0.8794415622886188,1.0,1.0,0.04594330400782014,0.12218963831867058,0.6598240469208211,ProcessList
